DocID,TokenID,Token,Tag
S0377025714001931,S0377025714001931-21,contact,
S0377025714001931,S0377025714001931-22,with,
S0377025714001931,S0377025714001931-23,a,
S0377025714001931,S0377025714001931-24,surface,
S0377025714001931,S0377025714001931-25,.,
S0377025714001931,S0377025714001931-26,The,
S0377025714001931,S0377025714001931-27,final,
S0377025714001931,S0377025714001931-28,adhesion,
S0377025714001931,S0377025714001931-29,and,
S0377025714001931,S0377025714001931-30,cohesive,
S0377025714001931,S0377025714001931-31,strength,
S0377025714001931,S0377025714001931-32,of,
S0377025714001931,S0377025714001931-33,the,
S0377025714001931,S0377025714001931-34,bond,
S0377025714001931,S0377025714001931-35,are,
S0377025714001931,S0377025714001931-36,influenced,
S0377025714001931,S0377025714001931-37,by,
S0377025714001931,S0377025714001931-38,numerous,
S0377025714001931,S0377025714001931-39,factors,
S0377025714001931,S0377025714001931-40,including,
S0377025714001931,S0377025714001931-41,the,
S0377025714001931,S0377025714001931-42,surface,
S0377025714001931,S0377025714001931-43,energies,
S0377025714001931,S0377025714001931-44,of,
S0377025714001931,S0377025714001931-45,the,
S0377025714001931,S0377025714001931-46,adhesive,
S0377025714001931,S0377025714001931-47,and,
S0377025714001931,S0377025714001931-48,substrate,
S0377025714001931,S0377025714001931-49,",",
S0377025714001931,S0377025714001931-50,dwell,
S0377025714001931,S0377025714001931-51,time,
S0377025714001931,S0377025714001931-52,",",
S0377025714001931,S0377025714001931-53,contact,
S0377025714001931,S0377025714001931-54,pressure,
S0377025714001931,S0377025714001931-55,",",
S0377025714001931,S0377025714001931-56,mechanical,
S0377025714001931,S0377025714001931-57,properties,
S0377025714001931,S0377025714001931-58,of,
S0377025714001931,S0377025714001931-59,the,
S0377025714001931,S0377025714001931-60,adhesive,
S0377025714001931,S0377025714001931-61,",",
S0377025714001931,S0377025714001931-62,as,
S0377025714001931,S0377025714001931-63,well,
S0377025714001931,S0377025714001931-64,as,
S0377025714001931,S0377025714001931-65,environmental,
S0377025714001931,S0377025714001931-66,conditions,
S0377025714001931,S0377025714001931-67,such,
S0377025714001931,S0377025714001931-68,as,
S0377025714001931,S0377025714001931-69,temperature,
S0377025714001931,S0377025714001931-70,and,
S0377025714001931,S0377025714001931-71,humidity,
S0377025714001931,S0377025714001931-72,[,
S0377025714001931,S0377025714001931-73,8,
S0377025714001931,S0377025714001931-74,],
S0377025714001931,S0377025714001931-75,.,
S0377025714001931,S0377025714001931-76,Therefore,
S0377025714001931,S0377025714001931-77,",",
S0377025714001931,S0377025714001931-78,tack,
S0377025714001931,S0377025714001931-79,is,
S0377025714001931,S0377025714001931-80,important,
S0377025714001931,S0377025714001931-81,in,
S0377025714001931,S0377025714001931-82,many,
S0377025714001931,S0377025714001931-83,applications,
S0377025714001931,S0377025714001931-84,where,
S0377025714001931,S0377025714001931-85,an,
S0377025714001931,S0377025714001931-86,instant,
S0377025714001931,S0377025714001931-87,bond,
S0377025714001931,S0377025714001931-88,is,
S0377025714001931,S0377025714001931-89,required,
S0377025714001931,S0377025714001931-90,",",
S0377025714001931,S0377025714001931-91,however,
S0377025714001931,S0377025714001931-92,it,
S0377025714001931,S0377025714001931-93,is,
S0377025714001931,S0377025714001931-94,equally,
S0377025714001931,S0377025714001931-95,important,
S0377025714001931,S0377025714001931-96,when,
S0377025714001931,S0377025714001931-97,a,
S0377025714001931,S0377025714001931-98,‘,
S0377025714001931,S0377025714001931-99,clean,
S0377025714001931,S0377025714001931-100,’,
S0377025714001931,S0377025714001931-101,separation,
S0377025714001931,S0377025714001931-102,of,
S0377025714001931,S0377025714001931-103,the,
S0377025714001931,S0377025714001931-104,initially,
S0377025714001931,S0377025714001931-105,bonded,
S0377025714001931,S0377025714001931-106,surfaces,
S0377025714001931,S0377025714001931-107,is,
S0377025714001931,S0377025714001931-108,desirable,
S0377025714001931,S0377025714001931-109,.,
S0377025714001931,S0377025714001931-110,Many,
S0377025714001931,S0377025714001931-111,different,
S0377025714001931,S0377025714001931-112,methods,
S0377025714001931,S0377025714001931-113,for,
S0377025714001931,S0377025714001931-114,measuring,
S0377025714001931,S0377025714001931-115,the,
S0377025714001931,S0377025714001931-116,tack,
S0377025714001931,S0377025714001931-117,have,
S0377025714001931,S0377025714001931-118,been,
S0377025714001931,S0377025714001931-119,devised,
S0377025714001931,S0377025714001931-120,with,
S0377025714001931,S0377025714001931-121,the,
S0377025714001931,S0377025714001931-122,four,
S0377025714001931,S0377025714001931-123,main,
S0377025714001931,S0377025714001931-124,ones,
S0377025714001931,S0377025714001931-125,being,
S0377025714001931,S0377025714001931-126,the,
S0377025714001931,S0377025714001931-127,rolling,
S0377025714001931,S0377025714001931-128,ball,
S0377025714001931,S0377025714001931-129,",",
S0377025714001931,S0377025714001931-130,loop,
S0377025714001931,S0377025714001931-131,tack,
S0377025714001931,S0377025714001931-132,",",
S0377025714001931,S0377025714001931-133,quick,
S0377025714001931,S0377025714001931-134,stick,
S0377025714001931,S0377025714001931-135,and,
S0377025714001931,S0377025714001931-136,probe,
S0377025714001931,S0377025714001931-137,tack,
S0377025714001931,S0377025714001931-138,tests,
S0377025714001931,S0377025714001931-139,[,
S0377025714001931,S0377025714001931-140,9,
S0377025714001931,S0377025714001931-141,],
S0377025714001931,S0377025714001931-142,.,
S0377025714001931,S0377025714001931-143,Each,
S0377025714001931,S0377025714001931-144,has,
S0377025714001931,S0377025714001931-145,its,
S0377025714001931,S0377025714001931-146,own,
S0377025714001931,S0377025714001931-147,advantages,
S0377025714001931,S0377025714001931-148,and,
S0377025714001931,S0377025714001931-149,disadvantages,
S0377025714001931,S0377025714001931-150,and,
S0377025714001931,S0377025714001931-151,the,
S0377025714001931,S0377025714001931-152,specific,
S0377025714001931,S0377025714001931-153,testing,
S0377025714001931,S0377025714001931-154,method,
S0377025714001931,S0377025714001931-155,should,
S0377025714001931,S0377025714001931-156,be,
S0377025714001931,S0377025714001931-157,selected,
S0377025714001931,S0377025714001931-158,based,
S0377025714001931,S0377025714001931-159,on,
S0377025714001931,S0377025714001931-160,the,
S0377025714001931,S0377025714001931-161,particular,
S0377025714001931,S0377025714001931-162,application,
S0377025714001931,S0377025714001931-163,.,
S2212671612000686,S2212671612000686-0,This,
S2212671612000686,S2212671612000686-1,paper,
S2212671612000686,S2212671612000686-2,make,
S2212671612000686,S2212671612000686-3,the,
S2212671612000686,S2212671612000686-4,explained,
S2212671612000686,S2212671612000686-5,variables,
S2212671612000686,S2212671612000686-6,our,
S2212671612000686,S2212671612000686-7,financial,
S2212671612000686,S2212671612000686-8,stress,
S2212671612000686,S2212671612000686-9,index,
S2212671612000686,S2212671612000686-10,consist,
S2212671612000686,S2212671612000686-11,of,
S2212671612000686,S2212671612000686-12,the,
S2212671612000686,S2212671612000686-13,synchronous,
S2212671612000686,S2212671612000686-14,variables,
S2212671612000686,S2212671612000686-15,financial,
S2212671612000686,S2212671612000686-16,systemic,
S2212671612000686,S2212671612000686-17,risk,
S2212671612000686,S2212671612000686-18,",",
S2212671612000686,S2212671612000686-19,and,
S2212671612000686,S2212671612000686-20,make,
S2212671612000686,S2212671612000686-21,the,
S2212671612000686,S2212671612000686-22,explanatory,
S2212671612000686,S2212671612000686-23,variables,
S2212671612000686,S2212671612000686-24,the,
S2212671612000686,S2212671612000686-25,macroeconomic,
S2212671612000686,S2212671612000686-26,variable,
S2212671612000686,S2212671612000686-27,",",
S2212671612000686,S2212671612000686-28,currency,
S2212671612000686,S2212671612000686-29,credit,
S2212671612000686,S2212671612000686-30,variable,
S2212671612000686,S2212671612000686-31,",",
S2212671612000686,S2212671612000686-32,asset,
S2212671612000686,S2212671612000686-33,price,
S2212671612000686,S2212671612000686-34,variable,
S2212671612000686,S2212671612000686-35,and,
S2212671612000686,S2212671612000686-36,the,
S2212671612000686,S2212671612000686-37,macroeconomic,
S2212671612000686,S2212671612000686-38,variable,
S2212671612000686,S2212671612000686-39,of,
S2212671612000686,S2212671612000686-40,correlative,
S2212671612000686,S2212671612000686-41,economic,
S2212671612000686,S2212671612000686-42,powers,
S2212671612000686,S2212671612000686-43,",",
S2212671612000686,S2212671612000686-44,then,
S2212671612000686,S2212671612000686-45,use,
S2212671612000686,S2212671612000686-46,stepwise,
S2212671612000686,S2212671612000686-47,regression,
S2212671612000686,S2212671612000686-48,method,
S2212671612000686,S2212671612000686-49,to,
S2212671612000686,S2212671612000686-50,establish,
S2212671612000686,S2212671612000686-51,the,
S2212671612000686,S2212671612000686-52,financial,
S2212671612000686,S2212671612000686-53,systemic,
S2212671612000686,S2212671612000686-54,risk,
S2212671612000686,S2212671612000686-55,best,
S2212671612000686,S2212671612000686-56,predict,
S2212671612000686,S2212671612000686-57,equation,
S2212671612000686,S2212671612000686-58,",",
S2212671612000686,S2212671612000686-59,thus,
S2212671612000686,S2212671612000686-60,set,
S2212671612000686,S2212671612000686-61,up,
S2212671612000686,S2212671612000686-62,the,
S2212671612000686,S2212671612000686-63,reasonable,
S2212671612000686,S2212671612000686-64,and,
S2212671612000686,S2212671612000686-65,practical,
S2212671612000686,S2212671612000686-66,financial,
S2212671612000686,S2212671612000686-67,systemic,
S2212671612000686,S2212671612000686-68,risk,
S2212671612000686,S2212671612000686-69,early-warning,
S2212671612000686,S2212671612000686-70,index,
S2212671612000686,S2212671612000686-71,system,
S2212671612000686,S2212671612000686-72,;,
S2212671612000686,S2212671612000686-73,besides,
S2212671612000686,S2212671612000686-74,",",
S2212671612000686,S2212671612000686-75,use,
S2212671612000686,S2212671612000686-76,the,
S2212671612000686,S2212671612000686-77,best,
S2212671612000686,S2212671612000686-78,prediction,
S2212671612000686,S2212671612000686-79,equations,
S2212671612000686,S2212671612000686-80,predicts,
S2212671612000686,S2212671612000686-81,the,
S2212671612000686,S2212671612000686-82,financial,
S2212671612000686,S2212671612000686-83,systemic,
S2212671612000686,S2212671612000686-84,risk,
S2212671612000686,S2212671612000686-85,status,
S2212671612000686,S2212671612000686-86,in,
S2212671612000686,S2212671612000686-87,2011,
S2212671612000686,S2212671612000686-88,.,
S2212671612000686,S2212671612000686-89,The,
S2212671612000686,S2212671612000686-90,predicted,
S2212671612000686,S2212671612000686-91,results,
S2212671612000686,S2212671612000686-92,show,
S2212671612000686,S2212671612000686-93,that,
S2212671612000686,S2212671612000686-94,Chinese,
S2212671612000686,S2212671612000686-95,financial,
S2212671612000686,S2212671612000686-96,systemic,
S2212671612000686,S2212671612000686-97,risk,
S2212671612000686,S2212671612000686-98,is,
S2212671612000686,S2212671612000686-99,on,
S2212671612000686,S2212671612000686-100,the,
S2212671612000686,S2212671612000686-101,rise,
S2212671612000686,S2212671612000686-102,in,
S2212671612000686,S2212671612000686-103,the,
S2212671612000686,S2212671612000686-104,first,
S2212671612000686,S2212671612000686-105,three,
S2212671612000686,S2212671612000686-106,quarters,
S2212671612000686,S2212671612000686-107,and,
S2212671612000686,S2212671612000686-108,higher,
S2212671612000686,S2212671612000686-109,than,
S2212671612000686,S2212671612000686-110,the,
S2212671612000686,S2212671612000686-111,peak,
S2212671612000686,S2212671612000686-112,of,
S2212671612000686,S2212671612000686-113,2008,
S2212671612000686,S2212671612000686-114,;,
S2212671612000686,S2212671612000686-115,financial,
S2212671612000686,S2212671612000686-116,systemic,
S2212671612000686,S2212671612000686-117,risk,
S2212671612000686,S2212671612000686-118,start,
S2212671612000686,S2212671612000686-119,to,
S2212671612000686,S2212671612000686-120,decline,
S2212671612000686,S2212671612000686-121,since,
S2212671612000686,S2212671612000686-122,the,
S2212671612000686,S2212671612000686-123,fourth,
S2212671612000686,S2212671612000686-124,quarter,
S2212671612000686,S2212671612000686-125,.,
S0003491615001955,S0003491615001955-0,A,
S0003491615001955,S0003491615001955-1,fluctuating,
S0003491615001955,S0003491615001955-2,vacuum,
S0003491615001955,S0003491615001955-3,is,
S0003491615001955,S0003491615001955-4,a,
S0003491615001955,S0003491615001955-5,general,
S0003491615001955,S0003491615001955-6,feature,
S0003491615001955,S0003491615001955-7,of,
S0003491615001955,S0003491615001955-8,quantum,
S0003491615001955,S0003491615001955-9,fields,
S0003491615001955,S0003491615001955-10,",",
S0003491615001955,S0003491615001955-11,of,
S0003491615001955,S0003491615001955-12,which,
S0003491615001955,S0003491615001955-13,the,
S0003491615001955,S0003491615001955-14,free,
S0003491615001955,S0003491615001955-15,Maxwell,
S0003491615001955,S0003491615001955-16,field,
S0003491615001955,S0003491615001955-17,considered,
S0003491615001955,S0003491615001955-18,in,
S0003491615001955,S0003491615001955-19,[,
S0003491615001955,S0003491615001955-20,1–12,
S0003491615001955,S0003491615001955-21,],
S0003491615001955,S0003491615001955-22,is,
S0003491615001955,S0003491615001955-23,but,
S0003491615001955,S0003491615001955-24,one,
S0003491615001955,S0003491615001955-25,example,
S0003491615001955,S0003491615001955-26,.,
S0003491615001955,S0003491615001955-27,Fermionic,
S0003491615001955,S0003491615001955-28,fields,
S0003491615001955,S0003491615001955-29,such,
S0003491615001955,S0003491615001955-30,as,
S0003491615001955,S0003491615001955-31,that,
S0003491615001955,S0003491615001955-32,describing,
S0003491615001955,S0003491615001955-33,the,
S0003491615001955,S0003491615001955-34,electron,
S0003491615001955,S0003491615001955-35,",",
S0003491615001955,S0003491615001955-36,also,
S0003491615001955,S0003491615001955-37,undergo,
S0003491615001955,S0003491615001955-38,vacuum,
S0003491615001955,S0003491615001955-39,fluctuations,
S0003491615001955,S0003491615001955-40,",",
S0003491615001955,S0003491615001955-41,consequently,
S0003491615001955,S0003491615001955-42,one,
S0003491615001955,S0003491615001955-43,expects,
S0003491615001955,S0003491615001955-44,to,
S0003491615001955,S0003491615001955-45,find,
S0003491615001955,S0003491615001955-46,Casimir,
S0003491615001955,S0003491615001955-47,effects,
S0003491615001955,S0003491615001955-48,associated,
S0003491615001955,S0003491615001955-49,with,
S0003491615001955,S0003491615001955-50,such,
S0003491615001955,S0003491615001955-51,fields,
S0003491615001955,S0003491615001955-52,whenever,
S0003491615001955,S0003491615001955-53,they,
S0003491615001955,S0003491615001955-54,are,
S0003491615001955,S0003491615001955-55,confined,
S0003491615001955,S0003491615001955-56,in,
S0003491615001955,S0003491615001955-57,some,
S0003491615001955,S0003491615001955-58,way,
S0003491615001955,S0003491615001955-59,.,
S0003491615001955,S0003491615001955-60,Such,
S0003491615001955,S0003491615001955-61,effects,
S0003491615001955,S0003491615001955-62,were,
S0003491615001955,S0003491615001955-63,first,
S0003491615001955,S0003491615001955-64,investigated,
S0003491615001955,S0003491615001955-65,in,
S0003491615001955,S0003491615001955-66,the,
S0003491615001955,S0003491615001955-67,context,
S0003491615001955,S0003491615001955-68,of,
S0003491615001955,S0003491615001955-69,nuclear,
S0003491615001955,S0003491615001955-70,physics,
S0003491615001955,S0003491615001955-71,",",
S0003491615001955,S0003491615001955-72,within,
S0003491615001955,S0003491615001955-73,the,
S0003491615001955,S0003491615001955-74,so-called,
S0003491615001955,S0003491615001955-75,“,
S0003491615001955,S0003491615001955-76,MIT,
S0003491615001955,S0003491615001955-77,bag,
S0003491615001955,S0003491615001955-78,model,
S0003491615001955,S0003491615001955-79,”,
S0003491615001955,S0003491615001955-80,of,
S0003491615001955,S0003491615001955-81,the,
S0003491615001955,S0003491615001955-82,nucleon,
S0003491615001955,S0003491615001955-83,[,
S0003491615001955,S0003491615001955-84,13,
S0003491615001955,S0003491615001955-85,],
S0003491615001955,S0003491615001955-86,.,
S0003491615001955,S0003491615001955-87,In,
S0003491615001955,S0003491615001955-88,the,
S0003491615001955,S0003491615001955-89,bag-model,
S0003491615001955,S0003491615001955-90,one,
S0003491615001955,S0003491615001955-91,envisages,
S0003491615001955,S0003491615001955-92,the,
S0003491615001955,S0003491615001955-93,nucleon,
S0003491615001955,S0003491615001955-94,as,
S0003491615001955,S0003491615001955-95,a,
S0003491615001955,S0003491615001955-96,collection,
S0003491615001955,S0003491615001955-97,of,
S0003491615001955,S0003491615001955-98,fermionic,
S0003491615001955,S0003491615001955-99,fields,
S0003491615001955,S0003491615001955-100,describing,
S0003491615001955,S0003491615001955-101,confined,
S0003491615001955,S0003491615001955-102,quarks,
S0003491615001955,S0003491615001955-103,.,
S0003491615001955,S0003491615001955-104,These,
S0003491615001955,S0003491615001955-105,quarks,
S0003491615001955,S0003491615001955-106,are,
S0003491615001955,S0003491615001955-107,subject,
S0003491615001955,S0003491615001955-108,to,
S0003491615001955,S0003491615001955-109,a,
S0003491615001955,S0003491615001955-110,boundary,
S0003491615001955,S0003491615001955-111,condition,
S0003491615001955,S0003491615001955-112,at,
S0003491615001955,S0003491615001955-113,the,
S0003491615001955,S0003491615001955-114,surface,
S0003491615001955,S0003491615001955-115,of,
S0003491615001955,S0003491615001955-116,the,
S0003491615001955,S0003491615001955-117,‘,
S0003491615001955,S0003491615001955-118,bag,
S0003491615001955,S0003491615001955-119,’,
S0003491615001955,S0003491615001955-120,that,
S0003491615001955,S0003491615001955-121,represents,
S0003491615001955,S0003491615001955-122,the,
S0003491615001955,S0003491615001955-123,nucleon,
S0003491615001955,S0003491615001955-124,’,
S0003491615001955,S0003491615001955-125,s,
S0003491615001955,S0003491615001955-126,surface,
S0003491615001955,S0003491615001955-127,.,
S0003491615001955,S0003491615001955-128,Just,
S0003491615001955,S0003491615001955-129,as,
S0003491615001955,S0003491615001955-130,in,
S0003491615001955,S0003491615001955-131,the,
S0003491615001955,S0003491615001955-132,electromagnetic,
S0003491615001955,S0003491615001955-133,case,
S0003491615001955,S0003491615001955-134,",",
S0003491615001955,S0003491615001955-135,the,
S0003491615001955,S0003491615001955-136,bag,
S0003491615001955,S0003491615001955-137,boundary,
S0003491615001955,S0003491615001955-138,condition,
S0003491615001955,S0003491615001955-139,modifies,
S0003491615001955,S0003491615001955-140,the,
S0003491615001955,S0003491615001955-141,vacuum,
S0003491615001955,S0003491615001955-142,fluctuations,
S0003491615001955,S0003491615001955-143,of,
S0003491615001955,S0003491615001955-144,the,
S0003491615001955,S0003491615001955-145,field,
S0003491615001955,S0003491615001955-146,",",
S0003491615001955,S0003491615001955-147,which,
S0003491615001955,S0003491615001955-148,results,
S0003491615001955,S0003491615001955-149,in,
S0003491615001955,S0003491615001955-150,the,
S0003491615001955,S0003491615001955-151,appearance,
S0003491615001955,S0003491615001955-152,of,
S0003491615001955,S0003491615001955-153,a,
S0003491615001955,S0003491615001955-154,Casimir,
S0003491615001955,S0003491615001955-155,force,
S0003491615001955,S0003491615001955-156,[,
S0003491615001955,S0003491615001955-157,14–18,
S0003491615001955,S0003491615001955-158,],
S0003491615001955,S0003491615001955-159,.,
S0003491615001955,S0003491615001955-160,This,
S0003491615001955,S0003491615001955-161,force,
S0003491615001955,S0003491615001955-162,",",
S0003491615001955,S0003491615001955-163,although,
S0003491615001955,S0003491615001955-164,very,
S0003491615001955,S0003491615001955-165,weak,
S0003491615001955,S0003491615001955-166,at,
S0003491615001955,S0003491615001955-167,a,
S0003491615001955,S0003491615001955-168,macroscopic,
S0003491615001955,S0003491615001955-169,scale,
S0003491615001955,S0003491615001955-170,",",
S0003491615001955,S0003491615001955-171,can,
S0003491615001955,S0003491615001955-172,be,
S0003491615001955,S0003491615001955-173,significant,
S0003491615001955,S0003491615001955-174,on,
S0003491615001955,S0003491615001955-175,the,
S0003491615001955,S0003491615001955-176,small,
S0003491615001955,S0003491615001955-177,length,
S0003491615001955,S0003491615001955-178,scales,
S0003491615001955,S0003491615001955-179,encountered,
S0003491615001955,S0003491615001955-180,in,
S0003491615001955,S0003491615001955-181,nuclear,
S0003491615001955,S0003491615001955-182,physics,
S0003491615001955,S0003491615001955-183,.,
S0003491615001955,S0003491615001955-184,It,
S0003491615001955,S0003491615001955-185,therefore,
S0003491615001955,S0003491615001955-186,has,
S0003491615001955,S0003491615001955-187,important,
S0003491615001955,S0003491615001955-188,consequences,
S0003491615001955,S0003491615001955-189,for,
S0003491615001955,S0003491615001955-190,the,
S0003491615001955,S0003491615001955-191,physics,
S0003491615001955,S0003491615001955-192,of,
S0003491615001955,S0003491615001955-193,the,
S0003491615001955,S0003491615001955-194,bag-model,
S0003491615001955,S0003491615001955-195,nucleon,
S0003491615001955,S0003491615001955-196,[,
S0003491615001955,S0003491615001955-197,19,
S0003491615001955,S0003491615001955-198,],
S0003491615001955,S0003491615001955-199,.,
S0254058415304235,S0254058415304235-0,The,
S0254058415304235,S0254058415304235-1,observed,
S0254058415304235,S0254058415304235-2,conductivity,
S0254058415304235,S0254058415304235-3,of,
S0254058415304235,S0254058415304235-4,A2FeMoO6–δ,
S0254058415304235,S0254058415304235-5,(,
S0254058415304235,S0254058415304235-6,A,
S0254058415304235,S0254058415304235-7,=,
S0254058415304235,S0254058415304235-8,Ca,
S0254058415304235,S0254058415304235-9,",",
S0254058415304235,S0254058415304235-10,Sr,
S0254058415304235,S0254058415304235-11,",",
S0254058415304235,S0254058415304235-12,Ba,
S0254058415304235,S0254058415304235-13,),
S0254058415304235,S0254058415304235-14,[,
S0254058415304235,S0254058415304235-15,7,
S0254058415304235,S0254058415304235-16,],
S0254058415304235,S0254058415304235-17,was,
S0254058415304235,S0254058415304235-18,linked,
S0254058415304235,S0254058415304235-19,to,
S0254058415304235,S0254058415304235-20,a,
S0254058415304235,S0254058415304235-21,potential,
S0254058415304235,S0254058415304235-22,double,
S0254058415304235,S0254058415304235-23,exchange,
S0254058415304235,S0254058415304235-24,mechanism,
S0254058415304235,S0254058415304235-25,",",
S0254058415304235,S0254058415304235-26,with,
S0254058415304235,S0254058415304235-27,conduction,
S0254058415304235,S0254058415304235-28,between,
S0254058415304235,S0254058415304235-29,Fe3+-O-Mo-O-Fe2+,
S0254058415304235,S0254058415304235-30,.,
S0254058415304235,S0254058415304235-31,Double-exchange,
S0254058415304235,S0254058415304235-32,mechanisms,
S0254058415304235,S0254058415304235-33,",",
S0254058415304235,S0254058415304235-34,as,
S0254058415304235,S0254058415304235-35,proposed,
S0254058415304235,S0254058415304235-36,by,
S0254058415304235,S0254058415304235-37,Zener,
S0254058415304235,S0254058415304235-38,[,
S0254058415304235,S0254058415304235-39,23,
S0254058415304235,S0254058415304235-40,],
S0254058415304235,S0254058415304235-41,",",
S0254058415304235,S0254058415304235-42,posit,
S0254058415304235,S0254058415304235-43,that,
S0254058415304235,S0254058415304235-44,electron,
S0254058415304235,S0254058415304235-45,transfer,
S0254058415304235,S0254058415304235-46,between,
S0254058415304235,S0254058415304235-47,ions,
S0254058415304235,S0254058415304235-48,in,
S0254058415304235,S0254058415304235-49,different,
S0254058415304235,S0254058415304235-50,oxidation,
S0254058415304235,S0254058415304235-51,states,
S0254058415304235,S0254058415304235-52,may,
S0254058415304235,S0254058415304235-53,be,
S0254058415304235,S0254058415304235-54,facilitated,
S0254058415304235,S0254058415304235-55,if,
S0254058415304235,S0254058415304235-56,the,
S0254058415304235,S0254058415304235-57,electron,
S0254058415304235,S0254058415304235-58,does,
S0254058415304235,S0254058415304235-59,not,
S0254058415304235,S0254058415304235-60,have,
S0254058415304235,S0254058415304235-61,to,
S0254058415304235,S0254058415304235-62,alter,
S0254058415304235,S0254058415304235-63,its,
S0254058415304235,S0254058415304235-64,spin,
S0254058415304235,S0254058415304235-65,state,
S0254058415304235,S0254058415304235-66,.,
S0254058415304235,S0254058415304235-67,Replacement,
S0254058415304235,S0254058415304235-68,of,
S0254058415304235,S0254058415304235-69,Mo,
S0254058415304235,S0254058415304235-70,with,
S0254058415304235,S0254058415304235-71,Fe,
S0254058415304235,S0254058415304235-72,in,
S0254058415304235,S0254058415304235-73,this,
S0254058415304235,S0254058415304235-74,mechanism,
S0254058415304235,S0254058415304235-75,would,
S0254058415304235,S0254058415304235-76,be,
S0254058415304235,S0254058415304235-77,expected,
S0254058415304235,S0254058415304235-78,to,
S0254058415304235,S0254058415304235-79,result,
S0254058415304235,S0254058415304235-80,in,
S0254058415304235,S0254058415304235-81,a,
S0254058415304235,S0254058415304235-82,reduction,
S0254058415304235,S0254058415304235-83,of,
S0254058415304235,S0254058415304235-84,the,
S0254058415304235,S0254058415304235-85,conductivity,
S0254058415304235,S0254058415304235-86,through,
S0254058415304235,S0254058415304235-87,reduction,
S0254058415304235,S0254058415304235-88,of,
S0254058415304235,S0254058415304235-89,the,
S0254058415304235,S0254058415304235-90,available,
S0254058415304235,S0254058415304235-91,percolation,
S0254058415304235,S0254058415304235-92,pathways,
S0254058415304235,S0254058415304235-93,",",
S0254058415304235,S0254058415304235-94,unless,
S0254058415304235,S0254058415304235-95,delocalisation,
S0254058415304235,S0254058415304235-96,of,
S0254058415304235,S0254058415304235-97,Fe,
S0254058415304235,S0254058415304235-98,electrons,
S0254058415304235,S0254058415304235-99,through,
S0254058415304235,S0254058415304235-100,Fe2+-O-Fe3+,
S0254058415304235,S0254058415304235-101,exchange,
S0254058415304235,S0254058415304235-102,could,
S0254058415304235,S0254058415304235-103,also,
S0254058415304235,S0254058415304235-104,occur,
S0254058415304235,S0254058415304235-105,.,
S0254058415304235,S0254058415304235-106,Double,
S0254058415304235,S0254058415304235-107,exchange,
S0254058415304235,S0254058415304235-108,mechanisms,
S0254058415304235,S0254058415304235-109,have,
S0254058415304235,S0254058415304235-110,been,
S0254058415304235,S0254058415304235-111,observed,
S0254058415304235,S0254058415304235-112,previously,
S0254058415304235,S0254058415304235-113,for,
S0254058415304235,S0254058415304235-114,mixed,
S0254058415304235,S0254058415304235-115,valent,
S0254058415304235,S0254058415304235-116,iron,
S0254058415304235,S0254058415304235-117,in,
S0254058415304235,S0254058415304235-118,iron,
S0254058415304235,S0254058415304235-119,oxides,
S0254058415304235,S0254058415304235-120,[,
S0254058415304235,S0254058415304235-121,24,
S0254058415304235,S0254058415304235-122,],
S0254058415304235,S0254058415304235-123,",",
S0254058415304235,S0254058415304235-124,and,
S0254058415304235,S0254058415304235-125,",",
S0254058415304235,S0254058415304235-126,as,
S0254058415304235,S0254058415304235-127,iron,
S0254058415304235,S0254058415304235-128,is,
S0254058415304235,S0254058415304235-129,known,
S0254058415304235,S0254058415304235-130,to,
S0254058415304235,S0254058415304235-131,exist,
S0254058415304235,S0254058415304235-132,in,
S0254058415304235,S0254058415304235-133,a,
S0254058415304235,S0254058415304235-134,mixed,
S0254058415304235,S0254058415304235-135,valent,
S0254058415304235,S0254058415304235-136,state,
S0254058415304235,S0254058415304235-137,for,
S0254058415304235,S0254058415304235-138,Ca2–xSrxFeMoO6–δ,
S0254058415304235,S0254058415304235-139,[,
S0254058415304235,S0254058415304235-140,25,
S0254058415304235,S0254058415304235-141,],
S0254058415304235,S0254058415304235-142,",",
S0254058415304235,S0254058415304235-143,this,
S0254058415304235,S0254058415304235-144,provides,
S0254058415304235,S0254058415304235-145,a,
S0254058415304235,S0254058415304235-146,plausible,
S0254058415304235,S0254058415304235-147,explanation,
S0254058415304235,S0254058415304235-148,for,
S0254058415304235,S0254058415304235-149,the,
S0254058415304235,S0254058415304235-150,observed,
S0254058415304235,S0254058415304235-151,metallic,
S0254058415304235,S0254058415304235-152,conductivity,
S0254058415304235,S0254058415304235-153,.,
S0254058415304235,S0254058415304235-154,Band,
S0254058415304235,S0254058415304235-155,structure,
S0254058415304235,S0254058415304235-156,calculations,
S0254058415304235,S0254058415304235-157,and,
S0254058415304235,S0254058415304235-158,Mossbauer,
S0254058415304235,S0254058415304235-159,spectroscopy,
S0254058415304235,S0254058415304235-160,could,
S0254058415304235,S0254058415304235-161,be,
S0254058415304235,S0254058415304235-162,utilised,
S0254058415304235,S0254058415304235-163,to,
S0254058415304235,S0254058415304235-164,further,
S0254058415304235,S0254058415304235-165,elucidate,
S0254058415304235,S0254058415304235-166,the,
S0254058415304235,S0254058415304235-167,conduction,
S0254058415304235,S0254058415304235-168,mechanism,
S0254058415304235,S0254058415304235-169,for,
S0254058415304235,S0254058415304235-170,these,
S0254058415304235,S0254058415304235-171,compounds,
